GT,Features1,Features2
8,40.02065,-25.482162
1,-49.53505,29.729244
9,-16.951885,48.636745
8,55.357937,-43.044567
3,51.296154,49.599483
1,-53.23944,32.280968
6,21.913593,-52.83823
5,-10.407605,-50.86486
7,-51.051212,-8.219048
4,19.20341,74.05306
2,52.55732,6.514386
7,-19.465584,-2.4208748
0,-40.949203,-39.959774
3,23.405024,24.184187
0,-54.38673,-50.221527
4,4.6459036,29.80639
1,-27.42736,13.907419
1,-45.287956,28.965166
7,-48.6652,-8.132282
9,-22.452381,49.442066
1,-56.167263,29.6716
1,-48.38081,32.674152
8,42.31432,-27.828535
5,-9.73754,-56.860573
7,-20.346106,-0.41078132
5,-13.17563,-58.01808
0,-36.600693,-31.646383
6,21.336843,-52.899944
6,30.117891,-71.79113
0,-43.857525,-36.149914
4,18.70387,59.272526
1,-46.727993,27.896582
2,51.772957,9.236772
3,38.765335,24.938421
4,19.17087,43.14836
4,20.123674,85.92014
6,22.298897,-55.374756
8,61.59191,-36.511692
0,-28.424633,-29.161844
9,-22.992249,49.545135
5,-10.917297,-56.512943
8,68.60049,-44.066326
7,-35.542896,-6.34999
0,-45.175205,-42.458096
3,47.349213,39.129246
5,-18.036816,-48.669163
4,16.866848,63.741665
5,-2.3517041,-32.852386
9,-23.681528,54.509697
6,20.786987,-58.983738
7,-45.170685,-3.9036665
1,-46.527348,26.845095
9,-17.153969,47.389755
6,20.240993,-45.57666
1,-53.029118,27.355268
3,30.619213,29.233475
8,15.610332,-9.312802
3,22.53077,19.809832
9,-19.18091,49.263397
1,-46.89797,26.584375
2,34.544495,3.1000724
7,-42.771378,-6.8503737
7,-40.43648,-7.7296815
7,-21.726437,-3.7318099
0,-40.703617,-36.020275
2,67.93989,6.41171
3,58.912106,54.838306
1,-47.213993,28.291468
1,-50.717403,29.817425
4,14.200732,67.30943
2,38.291492,5.695246
5,-12.093141,-40.518272
6,16.505148,-42.289764
0,-26.913248,-20.621243
9,-11.941969,29.305765
6,22.209837,-61.241024
2,27.531773,3.3346164
8,33.007133,-20.502195
9,-21.87258,38.72476
2,36.88468,6.4954033
3,50.763313,46.8811
3,43.83788,44.92705
6,31.981,-73.14323
9,-28.718973,60.5582
1,-35.93383,21.359295
4,17.997936,47.155506
3,39.84163,39.428677
3,38.67067,42.785976
0,-57.667713,-52.382755
7,-41.138683,-4.137141
7,-54.434566,-12.617287
1,-37.35226,22.108862
7,-69.53194,-9.348384
7,-40.00237,-5.2853956
3,48.572433,44.344265
6,27.483597,-76.60687
4,5.406067,21.626621
9,-31.366222,66.68686
5,-12.336951,-59.934742
4,23.690145,88.09564
4,9.323735,44.478104
2,52.598583,2.0609279
7,-25.109383,-0.82852477
9,-26.008614,57.935963
0,-31.24284,-27.570261
9,-26.874897,61.078876
8,19.870953,-13.1095085
4,17.139975,68.186005
4,18.097591,77.12849
9,-29.531464,66.73358
1,-47.92766,26.526842
2,47.64513,4.5574455
4,18.762764,63.552006
9,-19.580345,44.060284
3,32.675564,31.89622
0,-36.059242,-37.643353
4,23.614744,76.63373
1,-53.17471,31.469648
6,21.821527,-51.06502
2,61.90815,6.5324583
6,24.931704,-55.929356
3,31.047375,28.103325
7,-61.918667,-8.773643
4,23.41187,81.95914
2,75.161385,12.8340225
6,26.415592,-69.37221
6,13.010676,-38.828537
7,-46.58258,-8.511252
1,-52.373432,32.87132
8,42.324226,-24.136766
9,-24.187107,53.064148
0,-38.548283,-33.685234
4,15.26205,49.531994
1,-48.736973,27.378653
4,26.818838,76.57127
2,56.268818,12.230721
1,-55.506634,29.125008
3,16.395668,12.331201
6,25.672722,-58.38982
4,16.192526,75.44629
6,30.60379,-71.34405
7,-51.35472,-5.5469255
5,-13.055882,-58.742016
8,17.492798,-8.841773
7,-50.896004,-6.897386
0,-31.12557,-32.061348
5,-6.3505898,-37.6211
1,-53.216755,30.034859
4,23.31147,76.68387
2,55.442776,6.313661
8,42.53669,-28.199947
4,13.881812,73.79544
7,-47.38206,-7.671669
7,-31.740337,-2.097145
3,49.851696,49.70801
8,21.618685,-12.180615
4,14.823874,56.307476
9,-17.179518,42.512375
5,-4.091836,-23.169163
8,32.725136,-18.43653
6,32.138275,-88.52062
7,-50.842606,-8.4687805
3,57.838997,55.316643
4,12.019582,42.7311
6,31.29162,-75.73171
7,-42.27661,-6.3742967
1,-51.488716,29.99349
7,-37.1727,-6.9972873
4,16.764864,53.329327
3,21.592957,20.727272
3,34.118397,36.856083
9,-5.0763535,14.483554
8,35.255875,-22.84104
8,49.52573,-30.633814
1,-59.79511,28.978926
8,21.464235,-9.570206
6,23.56377,-56.303387
3,40.78753,43.72904
1,-52.238316,26.811985
1,-45.42637,24.229029
3,18.83522,14.197096
5,-9.34595,-46.1176
2,61.454117,5.706825
8,42.368153,-22.851456
4,11.718103,47.6712
2,71.64155,7.8352566
9,-14.960526,32.36942
7,-37.137074,-6.0784206
1,-52.975292,28.799845
4,14.347569,71.93716
8,36.52746,-22.921837
2,67.886566,5.422592
9,-23.533045,40.07249
6,17.871408,-43.627613
4,6.636252,65.18204
1,-28.349512,18.15577
3,32.29561,28.120249
4,16.261742,64.419495
2,56.881496,10.23159
5,-4.6979303,-23.975813
2,93.742714,11.672783
5,-9.506737,-44.730564
6,34.64888,-75.92581
8,40.48761,-23.899462
0,-40.40559,-36.041527
6,10.605784,-30.591688
2,25.020365,2.94258
4,10.175154,55.44276
9,-24.388721,64.5336
4,10.752702,49.213535
9,-18.2631,39.47434
4,9.686193,63.462307
5,-0.6434312,-20.354822
1,-37.25311,21.42977
5,-10.880756,-57.216442
8,48.016254,-26.327868
4,23.594881,77.571304
7,-31.187664,-3.4460099
9,-12.282702,26.801554
5,-9.670781,-44.387978
9,-17.563374,40.333347
5,-9.2188835,-51.134018
9,-26.460556,63.179844
1,-32.08507,17.407446
5,-11.91587,-67.89641
8,29.692642,-14.723393
3,37.270355,37.833027
9,-12.547982,29.34642
9,-20.464722,42.77264
1,-35.93899,20.877558
8,36.844376,-26.136469
3,47.472366,43.482025
8,51.486225,-29.321451
6,34.96774,-76.29953
5,-10.681052,-55.06896
2,69.85698,7.92764
7,-45.219536,-5.3728623
2,53.73485,6.0459213
7,-34.971478,-3.8951416
6,25.317951,-80.12938
0,-31.750124,-31.075766
9,-22.41832,50.944267
7,-35.967464,-1.8209664
9,-20.372612,43.851368
4,17.317846,77.31447
6,19.598692,-51.718685
0,-43.426823,-43.34118
5,-9.079869,-41.425247
3,58.87272,55.330315
5,-12.579799,-50.97245
7,-43.258305,-6.6360826
3,44.749252,46.29933
9,-15.248668,39.00478
3,32.21459,32.82842
6,26.217133,-66.40706
8,38.461018,-19.90003
3,38.33827,37.06617
1,-50.817818,28.844423
7,-50.223507,-4.8963337
6,33.159466,-93.639915
5,-8.87305,-39.64417
5,-10.295548,-39.896282
7,-33.956524,-3.3646877
6,28.708206,-80.19272
5,-11.525664,-39.051273
8,44.642433,-24.55801
2,40.971737,1.6494075
1,-52.68388,29.252857
7,-56.92658,-7.0152874
9,-17.365532,36.113388
2,60.54993,4.5213976
7,-43.81958,-6.111622
3,46.625046,45.424618
6,24.037704,-56.38779
7,-51.08273,-6.2258162
8,44.565147,-31.743277
5,-11.932832,-68.68286
3,12.494931,10.366215
7,-28.923893,-4.44051
7,-48.11562,-8.153556
8,50.789772,-33.089787
4,21.40361,82.496765
0,-24.132957,-23.179935
7,-26.75779,-2.3972878
3,49.87477,40.078876
0,-42.05923,-38.59646
6,21.827442,-56.14648
3,32.407574,30.901262
9,-8.005818,22.662827
7,-46.082676,-8.331023
1,-51.990788,29.887373
9,-25.050632,58.33885
5,-3.69339,-17.084286
3,26.673918,20.929304
6,33.027718,-89.52588
0,-37.032207,-34.741676
9,-21.979883,50.450584
2,47.493988,4.658551
8,51.386967,-33.055042
0,-22.593826,-28.479755
9,-7.7231984,19.665564
1,-42.896564,23.743711
6,32.971848,-71.293205
0,-35.351826,-34.981277
0,-49.82237,-43.05274
1,-50.586216,27.603827
9,-16.75521,32.76153
0,-43.451504,-43.71016
0,-47.171875,-43.60779
4,18.413754,73.69738
2,48.211254,8.539353
1,-21.761896,11.416412
7,-21.422628,-3.1495156
0,-41.181305,-37.28037
3,24.832857,23.612562
4,21.496557,77.98013
4,12.267415,48.76003
7,-37.853825,-4.925927
5,-16.408184,-73.23561
9,-19.808138,43.982338
8,51.566917,-27.973993
2,51.122395,7.6271424
0,-50.31716,-50.851883
0,-26.66529,-23.007702
8,54.077915,-32.97976
6,16.121738,-40.418613
2,46.905155,8.065826
2,59.379486,6.9771895
7,-48.002735,-3.3385358
6,26.435617,-69.42769
1,-55.94079,33.225594
2,59.116722,7.6286325
9,-24.69942,50.49481
2,58.04027,11.324111
6,25.12018,-55.52125
9,-23.794098,58.03506
7,-34.840706,-5.19806
9,-13.73286,37.210533
5,-3.115086,-28.000584
0,-40.19264,-42.094154
8,30.698984,-24.228512
1,-40.332737,24.840143
5,-17.77012,-69.91585
2,78.558556,10.072468
4,8.649721,55.817028
3,50.310776,46.734497
9,-19.806402,43.988636
4,18.806396,82.52208
7,-41.060238,-4.058788
5,-15.862616,-72.07115
6,26.894667,-55.774162
6,23.944796,-60.02797
7,-32.898373,-5.457144
7,-62.26229,-11.943405
6,38.427773,-101.74376
8,48.756065,-31.92325
5,-8.568572,-50.91831
9,-20.562775,53.07836
7,-56.60344,-7.417987
0,-24.444715,-23.674747
6,29.619387,-73.55668
1,-49.64561,28.37387
9,-28.586138,60.193005
2,47.29559,4.7566457
3,40.419525,36.086964
3,50.75517,51.28744
5,-16.970055,-58.436543
4,15.329097,72.675125
3,46.200153,42.76524
5,-10.31467,-49.85524
8,55.945522,-33.20505
6,19.24089,-40.891705
3,51.453564,47.859608
7,-40.61531,-6.3093014
2,70.86084,4.117944
8,54.63094,-32.03404
4,19.95737,71.51577
9,-19.95604,47.48996
5,-15.041634,-52.966415
0,-40.275425,-42.324413
2,28.075169,4.801
1,-43.70229,26.546017
4,4.1783977,73.95372
2,57.69795,11.778237
4,8.753695,45.394714
3,41.98858,38.85596
1,-54.50529,28.389482
7,-37.958385,-1.0111676
1,-54.387947,32.505848
8,33.239384,-20.667742
0,-40.821533,-41.608746
9,-17.97946,38.78272
6,36.40479,-89.471436
8,40.491047,-24.102
1,-56.19695,32.608116
9,-22.893604,46.06429
4,17.620182,69.13014
4,10.066902,50.36862
9,-33.717342,73.9959
1,-44.6077,30.781614
8,52.98598,-34.08393
9,-17.54949,40.87549
6,26.79769,-63.7841
5,-12.015381,-52.282112
5,-8.848767,-46.154583
3,53.68622,46.671627
3,48.229946,42.677837
0,-46.795673,-45.293156
1,-42.30665,24.49819
4,11.019077,49.19015
3,59.66428,51.53012
8,47.789303,-28.099298
3,40.365463,37.841976
4,9.161551,49.75797
2,66.64956,9.790623
0,-42.87701,-39.54583
7,-28.938168,-4.927994
5,-7.397677,-46.884113
5,-8.426387,-44.78112
1,-51.061302,31.747393
8,51.7852,-34.049374
5,-13.14021,-59.11863
3,51.064156,48.221577
4,18.97039,61.26987
6,31.560041,-77.88981
0,-39.79944,-39.89934
5,-17.324978,-87.174576
7,-37.438084,-2.483639
2,38.66866,2.0149498
6,28.937616,-72.40799
6,35.682957,-74.100746
0,-28.776806,-26.763182
1,-55.336998,29.473967
1,-39.130444,25.490469
4,16.831512,76.922676
7,-30.183174,-6.02627
9,-18.350616,39.635098
0,-18.175905,-18.232624
0,-53.113224,-46.04168
6,22.52963,-45.733467
6,33.4287,-78.38801
8,45.45934,-27.372683
6,20.458014,-61.85156
9,-23.324135,52.57776
4,21.314848,79.22789
5,-15.238027,-51.635372
2,63.513508,5.498906
4,16.274965,71.299484
0,-13.551934,-11.810802
7,-51.315514,-3.3228986
5,-6.448988,-26.139093
6,25.63303,-59.67531
5,-10.496367,-35.970882
0,-38.27259,-38.629715
9,-11.230768,35.847363
8,38.370663,-20.182533
6,31.35141,-74.384636
1,-48.05653,30.801273
9,-11.776069,25.460793
7,-52.36263,-4.925192
5,-8.006219,-49.104057
7,-45.666435,-5.717433
5,-10.720586,-60.99619
1,-49.884743,31.176834
1,-52.75507,28.04772
3,58.91359,54.2664
0,-48.183727,-48.636944
2,38.22189,3.070157
0,-46.95365,-44.80996
3,51.71542,49.316753
8,43.847294,-29.592222
1,-29.726822,15.257185
6,26.860151,-63.232845
4,15.861742,80.90463
6,19.014317,-36.866875
2,51.586826,9.697021
6,23.450396,-61.770844
4,14.197681,50.33671
8,60.70485,-40.622025
8,62.87707,-36.7902
1,-58.37995,33.811985
4,15.630114,60.903152
4,25.590492,83.57295
7,-47.85018,-6.606278
1,-53.23634,28.316557
2,52.819523,8.458702
2,58.514347,10.6583185
3,41.69703,42.275665
9,-17.178255,49.606968
6,26.521584,-70.37058
4,9.373903,41.528877
9,-25.554253,51.962563
5,-11.503762,-55.609684
6,26.564255,-78.80974
2,68.05957,8.556963
3,28.59087,27.284601
9,-16.982727,43.901962
2,49.951923,6.5923953
6,30.293556,-71.64063
2,45.032055,5.418529
7,-55.56164,-9.022134
4,14.704944,69.16521
3,28.541506,28.987122
6,35.449978,-92.957275
4,12.227375,41.7308
9,-22.098099,48.26788
7,-40.879578,-6.1584105
0,-32.68673,-33.710686
2,51.87622,2.4866405
2,35.222565,5.755291
9,-27.885288,54.060436
5,-11.349065,-56.54582
4,16.013306,69.9571
5,-13.902926,-64.28237
0,-46.46714,-41.246075
1,-38.04293,23.637117
4,8.588725,35.19405
3,43.958256,42.46731
6,21.73337,-62.158
3,57.3237,48.7272
2,70.77421,11.4665365
9,-22.273392,50.40065
7,-30.44228,-5.9627123
5,-11.4307165,-47.302235
3,54.35911,48.06233
7,-35.97893,-3.513678
0,-39.046394,-35.287766
9,-24.13753,47.07205
5,-9.850058,-52.040657
8,64.51635,-34.83411
3,42.164112,36.171673
2,48.07625,4.2738056
0,-48.426105,-45.415356
1,-46.54831,28.378584
8,30.600868,-13.577619
3,47.731552,44.769684
0,-31.104584,-30.160486
1,-47.094902,32.13151
2,67.72099,5.804831
3,59.441685,56.917545
4,-3.0370617,52.71993
0,-51.52222,-50.66211
0,-45.036655,-48.734592
1,-49.74599,26.863842
7,-59.324932,-5.7836647
2,67.6058,8.69465
9,-19.74717,41.44839
3,40.8701,35.99605
9,-7.6437225,18.610186
4,23.682701,79.56531
2,23.10445,1.1391469
5,-17.067373,-66.9005
8,45.201675,-28.925785
6,29.208694,-73.91064
7,-17.802273,-2.0984597
7,-37.02837,-4.27993
9,-23.75787,55.21755
8,57.616848,-32.667343
9,-19.018642,47.25866
9,-25.341707,47.636513
2,70.48602,6.531248
0,-40.317158,-37.87949
0,-39.971306,-37.795586
1,-52.443695,30.762434
4,14.51566,75.4733
2,84.55843,5.14388
4,23.447376,75.29596
3,63.37024,59.003376
9,-26.878777,61.939922
4,17.811298,71.64164
3,16.315863,12.770303
5,-14.791673,-66.3611
7,-34.498592,-7.073242
6,27.233004,-86.285324
5,-12.08661,-55.56971
7,-44.602093,-7.9407606
1,-57.0658,30.105597
8,64.63173,-39.878063
6,22.361347,-42.608356
9,-28.238258,59.882637
3,49.09346,38.91527
0,-47.76533,-45.79158
4,17.373924,78.20456
1,-52.332226,31.313173
2,64.35678,2.2656224
2,80.07604,5.855795
5,-13.0523815,-71.259125
3,40.65161,36.061504
7,-28.33151,-4.2629037
4,17.807905,73.39809
1,-46.906326,28.598661
7,-40.90237,-5.6865616
7,-52.04974,-2.3698182
8,60.30924,-32.124912
1,-51.611423,28.788725
9,-31.976196,68.56276
2,69.14873,2.0357862
3,50.556896,50.88114
2,25.5197,1.8200654
4,20.454048,75.45934
0,-45.107513,-43.646786
1,-47.87662,28.598822
8,32.453285,-21.116184
4,19.11706,57.96143
3,49.729385,46.57671
6,30.064575,-87.27569
5,-8.860353,-61.95998
6,28.34906,-79.20654
4,25.444534,60.25755
7,-41.632442,-4.652734
9,-7.4860744,15.912546
3,44.08201,44.57915
1,-37.286037,22.410532
3,41.832645,37.81106
0,-44.72678,-42.04527
2,90.37989,12.871496
1,-55.40884,32.484135
1,-53.547283,29.41873
0,-25.464933,-33.50675
9,-19.48722,35.240295
9,-19.874853,47.686726
4,16.532143,67.295395
6,22.715723,-59.251217
7,-46.220776,-8.466149
6,30.013458,-52.04463
3,51.611126,52.717514
5,-13.854081,-54.299664
5,-17.4458,-66.0915
4,24.160215,77.8129
4,20.914135,73.01798
6,28.268383,-69.98013
9,-27.891787,54.385838
1,-52.60876,31.784483
1,-53.704865,31.334396
3,51.745968,54.45734
1,-51.949333,30.125753
1,-56.10413,28.118181
0,-39.708454,-39.186108
5,-8.825214,-54.01843
1,-49.217987,25.48703
4,8.103412,41.31775
4,19.160284,72.8686
6,31.095379,-74.35045
6,29.486864,-77.578316
6,33.911896,-88.76315
0,-49.753147,-47.439316
1,-51.13471,30.808405
2,68.727486,9.889201
0,-49.242065,-44.520515
8,61.763966,-42.648205
2,30.070265,6.343396
2,84.420494,7.745464
1,-39.898846,24.813948
1,-55.007847,29.891096
3,49.226654,47.882706
7,-55.289043,-8.835815
9,-28.250666,55.44498
5,-10.3721485,-57.57333
3,39.29716,42.883507
0,-44.81926,-47.43833
2,43.092525,3.4734123
0,-38.433327,-41.256237
6,24.95424,-63.239723
2,65.01975,7.842451
9,-26.032799,56.575092
0,-42.184555,-45.437557
7,-53.227665,-8.474009
6,29.749357,-85.49657
9,-14.967671,38.09981
9,-26.163937,58.673588
1,-56.403896,29.608269
2,53.20037,3.1997433
9,-26.520878,63.431896
3,54.579777,50.404747
4,24.983526,84.389694
7,-54.418602,-10.439707
9,-16.71022,37.535194
6,27.01612,-76.39244
0,-45.783924,-43.40902
9,-30.683678,64.326965
4,7.9111385,42.533558
8,67.94102,-36.400627
7,-58.361332,-8.040257
7,-35.068977,-4.6616697
9,-23.523794,49.28842
8,55.36669,-34.819477
6,24.618193,-59.935375
9,-26.77277,53.871845
5,-7.160167,-48.100796
2,71.24379,9.24879
2,69.1108,10.334738
2,56.988914,10.847784
3,50.291363,51.124477
9,-26.860748,56.805264
8,13.952413,-9.555923
8,52.94101,-31.10851
8,46.23416,-29.421
6,33.59523,-86.064644
4,25.313982,88.30406
4,16.82203,72.25387
4,10.618793,58.667065
4,19.616728,77.16681
2,49.117607,6.4103255
4,12.695856,57.379883
6,27.324444,-62.91718
0,-47.831326,-48.677486
7,-48.91271,-8.276385
0,-49.771416,-48.771095
7,-21.07216,-1.8009169
8,47.012848,-28.554419
2,61.711613,12.358462
0,-41.79906,-41.48006
8,46.620445,-32.887154
8,59.422817,-40.14384
3,33.25234,33.302982
6,27.959145,-85.71427
8,42.043377,-26.141716
6,35.38643,-87.72273
6,16.883856,-35.861496
8,54.45203,-31.632277
6,14.482745,-41.220524
5,-15.924723,-60.57254
1,-43.226723,26.565874
1,-44.780693,23.099766
8,54.328667,-33.054127
7,-40.514305,-5.184355
8,39.864647,-24.370348
3,45.686066,45.740723
6,30.225693,-69.02581
8,65.835464,-40.213425
9,-22.325905,44.717186
5,-13.014023,-51.161938
0,-48.860767,-45.157772
0,-41.549843,-39.55513
0,-50.109306,-44.04874
3,45.121265,46.730705
2,54.71303,3.2057734
6,29.273405,-88.70559
6,30.733955,-77.67735
7,-44.179802,-4.713464
8,25.259678,-21.37852
3,45.145645,45.52872
5,-6.7100496,-36.36178
1,-53.652485,32.009052
4,14.43331,53.544456
3,58.66732,57.407707
5,-14.143256,-57.04828
9,-22.019522,50.65781
4,9.550438,44.99425
5,-16.246124,-57.41159
4,8.381698,28.728262
1,-47.729015,28.688189
1,-50.993332,26.167456
5,-10.832795,-44.21491
4,5.8955154,50.274815
0,-43.857403,-40.371227
9,-28.566647,64.4946
7,-43.0723,-6.272189
1,-53.29076,30.3329
2,74.713684,5.1617346
5,-7.5632534,-35.209633
7,-44.087017,-5.647037
9,-7.361965,16.382057
4,19.814713,73.18146
0,-45.472584,-39.155502
3,43.54372,39.906292
6,30.93941,-75.30925
1,-51.148647,28.040094
7,-38.30816,-5.5231476
7,-42.52893,-3.163947
5,-13.87926,-66.46039
6,25.684868,-85.21371
3,42.052677,40.259266
0,-60.56158,-56.75298
1,-53.88512,31.53899
1,-47.45158,24.18558
4,10.632825,47.684822
2,62.20019,10.075948
4,19.40138,48.919952
3,46.012978,45.665874
6,30.223644,-64.78808
4,18.104404,74.73077
7,-53.18588,-4.7968926
5,-13.54008,-63.83331
7,-62.446552,-13.7787285
6,30.945526,-69.16278
9,-15.8207445,43.969692
7,-35.78523,-4.468033
2,31.043783,5.5837097
8,51.798763,-34.80342
4,-0.30803776,39.103233
9,-20.649012,53.990536
8,50.226814,-30.362452
0,-31.277992,-26.465256
7,-37.964012,-4.617958
1,-42.63819,23.784597
1,-48.54273,31.3001
2,67.210815,5.1889935
3,47.42463,47.615444
3,41.07941,39.525604
5,-12.243007,-47.908115
4,6.780137,47.916904
6,28.106424,-69.872475
5,-9.6031885,-37.691288
0,-47.96811,-50.213192
6,21.693312,-60.362988
3,25.668388,23.67342
7,-36.43097,-4.3113317
3,16.340801,13.355135
8,44.48482,-20.438906
2,44.560192,4.3363466
9,-14.369347,32.661793
0,-36.181194,-37.87454
0,-40.457222,-37.333115
9,-14.129281,33.406998
1,-47.079624,25.873537
2,58.82627,9.187715
2,65.99187,6.5238347
9,-32.37579,60.67481
3,44.9398,41.41215
9,-27.193537,61.15711
4,22.695944,83.69081
6,22.333403,-55.435955
5,-10.08504,-52.60811
2,27.760397,2.1503034
6,23.797367,-55.10146
6,21.007511,-59.680073
7,-41.37263,-4.494346
6,35.470306,-86.60248
8,55.043655,-33.689137
2,84.66083,4.4028063
9,-20.922333,49.517723
2,64.10514,11.677995
0,-49.732235,-44.851788
6,23.812126,-53.966293
7,-41.245876,-0.38414836
2,60.14235,-0.060648497
8,38.88574,-26.255617
6,17.706402,-58.290916
9,-27.34817,67.25989
0,-32.48183,-28.393492
9,-20.191309,52.396137
6,14.819638,-35.05867
0,-44.923954,-48.13202
3,33.574806,32.616753
1,-41.06146,21.73829
1,-56.989597,30.287428
4,18.844788,71.93126
9,-21.490005,43.073414
5,-10.246885,-58.31769
8,47.688725,-32.155586
1,-50.876347,31.137571
0,-34.367546,-29.37344
6,33.04272,-68.41461
6,22.204067,-59.854645
7,-51.343502,-11.178505
2,35.79473,-0.5563019
3,56.033703,56.433815
4,18.874613,81.20698
2,61.36803,12.131144
3,45.185627,45.733036
9,-12.87992,39.94526
0,-41.327602,-41.494816
0,-42.780716,-47.50548
4,7.9165874,51.125393
5,-10.2819805,-46.934433
0,-25.57288,-27.03242
6,16.968225,-39.69811
4,17.15981,87.022156
7,-43.901184,-6.7289886
4,9.863063,61.308834
3,39.436623,36.466236
1,-56.942764,29.148478
9,-22.925568,53.351604
3,24.678583,21.746458
9,-20.987228,55.509365
9,-6.2182255,45.83714
3,50.954185,45.93772
1,-49.481846,28.404726
8,55.910843,-31.58067
7,-48.65729,-10.387173
1,-58.98885,30.954039
7,-48.463448,-11.893135
2,64.994675,8.034381
8,20.93311,-11.5012665
9,-28.065851,69.35002
9,-19.523829,49.069386
6,25.809006,-67.52347
2,64.486015,4.561349
7,-42.412483,-7.600568
2,60.691036,7.7296124
5,-13.711976,-59.567078
0,-37.601765,-33.548054
6,25.396328,-60.244884
7,-62.205845,-4.5366673
3,42.056614,40.44367
9,-26.58617,55.953568
5,-10.099748,-54.2046
9,-20.784206,40.342358
0,-26.078796,-22.283615
8,40.99648,-28.337008
5,-13.996844,-60.29093
8,41.03771,-27.181265
4,19.656507,68.727745
9,-12.474416,23.732944
0,-41.257324,-39.975567
5,-17.05997,-57.42368
3,42.029743,42.455616
2,71.92378,15.317964
4,15.7919445,78.46026
8,42.686214,-25.58126
7,-32.686756,-4.02425
4,14.760236,68.09682
1,-48.28211,29.27918
5,-8.262606,-40.078686
4,20.55687,72.76825
6,26.882668,-72.41583
3,32.101467,34.4593
7,-38.34901,-2.3185225
7,-37.158466,-5.080084
9,-18.48367,51.262436
6,25.211323,-65.401726
6,27.006607,-69.04594
2,62.905193,1.7638639
2,27.095829,4.609622
1,-48.395504,23.002356
6,35.6485,-77.4167
5,-14.322964,-58.30126
4,9.159623,52.12626
5,-11.23839,-44.44377
3,39.321236,31.81463
0,-27.365664,-29.785555
5,-13.115657,-51.700737
5,-11.120026,-52.549706
2,48.764965,6.718517
0,-23.000183,-19.713312
5,-2.5182135,-38.503212
8,46.18693,-23.046005
8,58.084656,-40.32209
4,17.722145,84.89503
2,78.693726,10.400379
6,22.712126,-57.975704
9,-22.98505,52.94782
7,-47.783714,-7.6473074
1,-37.357483,23.611128
0,-45.16052,-44.54643
2,42.77899,1.5318401
3,39.73431,41.119015
1,-48.465893,26.242453
8,49.362804,-26.964752
7,-23.537584,2.0123494
1,-50.943806,28.432764
8,51.634373,-35.232548
2,60.59831,5.1209984
7,-54.362152,-9.233149
2,52.63396,11.261648
6,37.760433,-90.09007
3,56.012413,48.193836
2,64.72915,5.865887
3,30.800346,24.361403
7,-50.60524,-8.311395
6,21.749693,-51.417633
8,40.741543,-23.505327
7,-55.011868,-11.253822
